ITEM_CODE	ITEM_NAME	SUPPLIER	COLLECTION	SERIAL	STATUS
0	0	Home Ideas			MANUAL
FABCARE-S401	A -   NEW MOLFINO-SOFT CHENILLE-PLUM Sr No 37	Home Ideas	NEW MOLFINO	37	AUTO
FAB0217250547	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC CREAM 519	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC CREAM 519	519	MANUAL
FAB0217250555	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC CRIMSON 527	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC CRIMSON 527	527	MANUAL
FAB0217250530	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC DAISY 502	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC DAISY 502	502	MANUAL
FAB0217250550	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC GEM 522	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC GEM 522	522	MANUAL
FAB0217250552	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC JADE 524	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC JADE 524	524	MANUAL
FAB0217250556	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC MULBERRY 528	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC MULBERRY 528	528	MANUAL
FAB0217250546	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC OYESTER 518	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC OYESTER 518	518	MANUAL
FAB0217250544	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC PEARL 516	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC PEARL 516	516	MANUAL
FAB0217250545	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC PEWTER 517	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC PEWTER 517	517	MANUAL
FAB0217250551	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC SHELL 523	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC SHELL 523	523	MANUAL
FAB0217250549	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC SMOKE 521	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC SMOKE 521	521	MANUAL
FAB0217250548	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC STONE 520	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC STONE 520	520	MANUAL
FAB0217250554	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC SUNRISE 526	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC SUNRISE 526	526	MANUAL
FAB0217250553	A -  Home Ideas BLUE SKY-V OLWEN HAPTIC SUNSHINE 525	Home Ideas	HOME IDEAS BLUE SKY-V OLWEN HAPTIC SUNSHINE 525	525	MANUAL
FAB0217250538	A -  Home Ideas BLUE SKY-V VOUGE DIVINE CERULEAN 510	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE CERULEAN 510	510	MANUAL
FAB0217250536	A -  Home Ideas BLUE SKY-V VOUGE DIVINE CHARCOAL 508	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE CHARCOAL 508	508	MANUAL
FAB0217250542	A -  Home Ideas BLUE SKY-V VOUGE DIVINE CRIMSON 514	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE CRIMSON 514	514	MANUAL
FAB0217250539	A -  Home Ideas BLUE SKY-V VOUGE DIVINE FERN 511	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE FERN 511	511	MANUAL
FAB0217250543	A -  Home Ideas BLUE SKY-V VOUGE DIVINE HIBISCUS 515	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE HIBISCUS 515	515	MANUAL
FAB0217250532	A -  Home Ideas BLUE SKY-V VOUGE DIVINE LATTE 504	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE LATTE 504	504	MANUAL
FAB0217250541	A -  Home Ideas BLUE SKY-V VOUGE DIVINE MARIGOLD 513	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE MARIGOLD 513	513	MANUAL
FAB0217250529	A -  Home Ideas BLUE SKY-V VOUGE DIVINE OYESTER 501	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE OYESTER 501	501	MANUAL
FAB0217250531	A -  Home Ideas BLUE SKY-V VOUGE DIVINE PEARL 503	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE PEARL 503	503	MANUAL
FAB0217250533	A -  Home Ideas BLUE SKY-V VOUGE DIVINE PEWTER 505	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE PEWTER 505	505	MANUAL
FAB0217250534	A -  Home Ideas BLUE SKY-V VOUGE DIVINE SMOKE 506	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE SMOKE 506	506	MANUAL
FAB0217250535	A -  Home Ideas BLUE SKY-V VOUGE DIVINE STONE 507	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE STONE 507	507	MANUAL
FAB0217250540	A -  Home Ideas BLUE SKY-V VOUGE DIVINE SUNSHINE 512	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE SUNSHINE 512	512	MANUAL
FAB0217250537	A -  Home Ideas BLUE SKY-V VOUGE DIVINE TURKISH 509	Home Ideas	HOME IDEAS BLUE SKY-V VOUGE DIVINE TURKISH 509	509	MANUAL
FAB0217250344	A -  Home Ideas LLAMA BOUCLE Mink Biscotti 9	Home Ideas	LLAMA BOUCLE	9	AUTO
FAB0217250347	A -  Home Ideas LLAMA BOUCLE Mink Celery Ice 12	Home Ideas	LLAMA BOUCLE	12	AUTO
FAB0217250355	A -  Home Ideas LLAMA BOUCLE Mink Clay 20	Home Ideas	LLAMA BOUCLE	20	AUTO
FAB0217250337	A -  Home Ideas LLAMA BOUCLE Mink Daisy 2	Home Ideas	LLAMA BOUCLE	2	AUTO
FAB0217250351	A -  Home Ideas LLAMA BOUCLE Mink Dark Denim 16	Home Ideas	LLAMA BOUCLE	16	AUTO
